Iteration,QD-Score,Coverage,Maximum,Average
199,2037407.589286873,0.592,8279.495930863917,1376.6267495181573
200,2037407.589286873,0.592,8279.495930863917,1376.6267495181573
201,2037753.2092658775,0.592,8279.495930863917,1376.8602765309984
202,2038312.7136618684,0.592,8279.495930863917,1377.238320041803
203,2038360.8687536533,0.592,8279.495930863917,1377.270857265982
204,2039221.5044919683,0.592,8279.495930863917,1377.8523678999786
205,2039856.2622496227,0.592,8279.495930863917,1378.2812582767722
206,2041726.5174114804,0.592,8279.495930863917,1379.5449441969463
207,2042195.467530034,0.592,8279.495930863917,1379.8618023851582
208,2042993.2154476035,0.592,8279.495930863917,1380.4008212483807
209,2043583.9628919128,0.592,8279.495930863917,1380.7999749269682
210,2043834.6451529737,0.592,8279.495930863917,1380.9693548330904
211,2043834.6451529737,0.592,8279.495930863917,1380.9693548330904
212,2044011.1651873956,0.592,8279.495930863917,1381.0886251266186
213,2045133.1198296878,0.592,8279.495930863917,1381.8467025876269
214,2045133.1198296878,0.592,8279.495930863917,1381.8467025876269
215,2046311.020049597,0.592,8279.495930863917,1382.6425811145925
216,2047437.1480230154,0.592,8279.495930863917,1383.4034783939294
217,2052225.4132466922,0.592,8279.495930863917,1386.6387927342514
218,2053010.658497802,0.592,8279.495930863917,1387.1693638498662
219,2059614.3675904642,0.592,8279.495930863917,1391.6313294530164
220,2061053.0570802041,0.592,8279.495930863917,1392.6034169460838
221,2061305.6285878394,0.592,8279.495930863917,1392.774073370162
222,2061324.022525778,0.592,8279.495930863917,1392.7865017066067
223,2061456.5739624072,0.592,8279.495930863917,1392.876063488113
224,2061514.2433476332,0.592,8279.495930863917,1392.9150292889412
225,2061514.2433476332,0.592,8279.495930863917,1392.9150292889412
226,2061974.9261438178,0.592,8279.495930863917,1393.2263014485256
227,2089180.3062828868,0.5928,8279.495930863917,1409.7033105822447
228,2109405.5807149713,0.5952,8279.495930863917,1417.611277362212
229,2110902.2711360413,0.5952,8279.495930863917,1418.6171176989524
230,2110902.2711360413,0.5952,8279.495930863917,1418.6171176989524
231,2112801.3336810544,0.5956,8279.495930863917,1418.9397808469137
232,2112801.3336810544,0.5956,8279.495930863917,1418.9397808469137
233,2115127.80091125,0.596,8279.495930863917,1419.54885967198
234,2119771.4256820255,0.598,8279.495930863917,1417.9073081485121
235,2121274.1112108654,0.598,8279.495930863917,1418.9124489704786
236,2125155.2334187445,0.5984,8279.495930863917,1420.5583111087865
237,2125993.280886462,0.5984,8279.495930863917,1421.1185032663516
238,2137993.27416995,0.5984,8279.495930863917,1429.139889151036
239,2174797.99789407,0.602,8279.495930863917,1445.0485035840998
240,2200237.444224756,0.6148,8279.495930863917,1431.5142773095356
241,2274271.363996524,0.6316,8279.495930863917,1440.3238530693627
242,2326527.4136208342,0.6316,8279.495930863917,1473.418248018261
243,2366006.6130072195,0.6336,8279.495930863917,1493.691043565164
244,2383912.2093265085,0.6336,8279.495930863917,1504.995081645523
245,2391075.1453251564,0.6336,8279.495930863917,1509.517137200225
246,2407377.3214071784,0.6564,8279.495930863917,1467.0184773962087
247,2439767.6153045157,0.6652,8279.495930863917,1467.088163141621
248,2483513.621958781,0.6768,8279.495930863917,1467.7976489118091
249,2483513.621958781,0.6768,8279.495930863917,1467.7976489118091
250,2496711.2379428204,0.6772,8279.495930863917,1474.7260708463205
251,2522844.8785369513,0.6836,8279.495930863917,1476.2111635675549
252,2520624.153371601,0.6968,8279.495930863917,1446.971385402756
253,2523213.958593538,0.6968,8279.495930863917,1448.4580703751653
254,2523213.958593538,0.6968,8279.495930863917,1448.4580703751653
255,2535787.0501700337,0.6984,8279.495930863917,1452.3408076575222
256,2546520.5482949023,0.6988,8279.495930863917,1457.653433483058
257,2561692.432783973,0.6996,8279.495930863917,1464.6611965603047
258,2605728.5718536684,0.7016,8279.495930863917,1485.5921162221598
259,2664875.7030123104,0.7016,8279.495930863917,1519.3133996649433
260,2674962.8542659436,0.7016,8279.495930863917,1525.0643410866269
261,2697668.7246841704,0.7016,8279.495930863917,1538.0095351677141
262,2705292.8898534225,0.7016,8279.495930863917,1542.3562655948817
263,2708144.5460717957,0.7016,8279.495930863917,1543.982067315733
264,2736071.6403322453,0.7016,8279.495930863917,1559.9040138724317
265,2743326.473974606,0.702,8279.495930863917,1563.1489880197184
266,2750213.475031045,0.702,8279.495930863917,1567.0732051458945
267,2760141.0082826572,0.702,8279.495930863917,1572.7299192493774
268,2764903.341325066,0.702,8279.495930863917,1575.443499330522
269,2799909.0170122082,0.702,8279.495930863917,1595.3897532833096
270,2817664.6918943096,0.702,8279.495930863917,1605.5069469483246
271,2843512.4380069687,0.7052,8279.495930863917,1612.8828349443952
272,2868290.5086918417,0.7064,8279.495930863917,1624.1735609806578
273,2882174.2771793217,0.7068,8279.495930863917,1631.1116452627741
274,2906890.8582701012,0.7068,8279.495930863917,1645.0995236389933
275,2919412.956217742,0.708,8279.495930863917,1649.3858509704758
276,2933505.481565829,0.708,8279.495930863917,1657.3477296982085
277,2969172.0964401285,0.708,8279.495930863917,1677.498359570694
278,2995458.517905851,0.71,8279.495930863917,1687.5822636089301
279,2996575.903239361,0.71,8279.495930863917,1688.2117764728794
280,2997391.194913059,0.71,8279.495930863917,1688.671095725667
281,3005417.750951873,0.71,8279.495930863917,1693.193099127816
282,3006137.5853954116,0.71,8279.495930863917,1693.598639659387
283,3015288.071037573,0.71,8279.495930863917,1698.7538428380692
284,3016565.775721089,0.71,8279.495930863917,1699.4736764625854
285,3025288.1407871307,0.7104,8279.495930863917,1703.428007199961
286,3025553.7071101493,0.7104,8279.495930863917,1703.5775377872462
287,3026826.4601025884,0.7104,8279.495930863917,1704.2941779856917
