Iteration,QD-Score,Coverage,Maximum,Average
222,10731.403937193752,1.0,1431.5088423550128,1073.1403937193752
223,10731.403937193752,1.0,1431.5088423550128,1073.1403937193752
224,10731.403937193752,1.0,1431.5088423550128,1073.1403937193752
225,10771.511408942939,1.0,1431.5088423550128,1077.1511408942938
226,10826.178788256646,1.0,1471.0884830623866,1082.6178788256645
227,10826.178788256646,1.0,1471.0884830623866,1082.6178788256645
228,10826.178788256646,1.0,1471.0884830623866,1082.6178788256645
229,10826.178788256646,1.0,1471.0884830623866,1082.6178788256645
230,10826.178788256646,1.0,1471.0884830623866,1082.6178788256645
231,10826.178788256646,1.0,1471.0884830623866,1082.6178788256645
232,10826.178788256646,1.0,1471.0884830623866,1082.6178788256645
233,10826.178788256646,1.0,1471.0884830623866,1082.6178788256645
234,10826.178788256646,1.0,1471.0884830623866,1082.6178788256645
235,10826.178788256646,1.0,1471.0884830623866,1082.6178788256645
236,10826.178788256646,1.0,1471.0884830623866,1082.6178788256645
237,10826.178788256646,1.0,1471.0884830623866,1082.6178788256645
238,10826.178788256646,1.0,1471.0884830623866,1082.6178788256645
239,10826.178788256646,1.0,1471.0884830623866,1082.6178788256645
240,10826.178788256646,1.0,1471.0884830623866,1082.6178788256645
241,10839.029420712592,1.0,1471.0884830623866,1083.902942071259
242,10842.70537362099,1.0,1471.0884830623866,1084.2705373620988
243,10842.70537362099,1.0,1471.0884830623866,1084.2705373620988
244,10842.70537362099,1.0,1471.0884830623866,1084.2705373620988
245,10842.70537362099,1.0,1471.0884830623866,1084.2705373620988
246,10842.70537362099,1.0,1471.0884830623866,1084.2705373620988
247,10842.70537362099,1.0,1471.0884830623866,1084.2705373620988
248,10842.70537362099,1.0,1471.0884830623866,1084.2705373620988
249,10842.70537362099,1.0,1471.0884830623866,1084.2705373620988
250,10845.452477334442,1.0,1471.0884830623866,1084.5452477334443
251,10845.452477334442,1.0,1471.0884830623866,1084.5452477334443
252,10845.452477334442,1.0,1471.0884830623866,1084.5452477334443
253,10845.452477334442,1.0,1471.0884830623866,1084.5452477334443
254,10845.452477334442,1.0,1471.0884830623866,1084.5452477334443
255,10845.452477334442,1.0,1471.0884830623866,1084.5452477334443
256,10888.7785092935,1.0,1481.5633457303047,1088.87785092935
257,10888.7785092935,1.0,1481.5633457303047,1088.87785092935
258,10888.7785092935,1.0,1481.5633457303047,1088.87785092935
259,10888.7785092935,1.0,1481.5633457303047,1088.87785092935
260,10888.7785092935,1.0,1481.5633457303047,1088.87785092935
261,10888.7785092935,1.0,1481.5633457303047,1088.87785092935
262,10888.7785092935,1.0,1481.5633457303047,1088.87785092935
263,10888.7785092935,1.0,1481.5633457303047,1088.87785092935
264,10888.7785092935,1.0,1481.5633457303047,1088.87785092935
265,10888.7785092935,1.0,1481.5633457303047,1088.87785092935
266,10888.7785092935,1.0,1481.5633457303047,1088.87785092935
267,10888.7785092935,1.0,1481.5633457303047,1088.87785092935
268,10894.305992713573,1.0,1481.5633457303047,1089.4305992713573
269,10894.305992713573,1.0,1481.5633457303047,1089.4305992713573
270,10894.305992713573,1.0,1481.5633457303047,1089.4305992713573
271,10894.305992713573,1.0,1481.5633457303047,1089.4305992713573
272,10894.305992713573,1.0,1481.5633457303047,1089.4305992713573
273,10894.305992713573,1.0,1481.5633457303047,1089.4305992713573
274,10894.305992713573,1.0,1481.5633457303047,1089.4305992713573
275,10894.305992713573,1.0,1481.5633457303047,1089.4305992713573
276,10894.305992713573,1.0,1481.5633457303047,1089.4305992713573
277,10894.305992713573,1.0,1481.5633457303047,1089.4305992713573
278,10894.305992713573,1.0,1481.5633457303047,1089.4305992713573
279,10894.305992713573,1.0,1481.5633457303047,1089.4305992713573
280,10894.305992713573,1.0,1481.5633457303047,1089.4305992713573
281,10894.305992713573,1.0,1481.5633457303047,1089.4305992713573
282,10895.555857878926,1.0,1481.5633457303047,1089.5555857878926
283,10895.555857878926,1.0,1481.5633457303047,1089.5555857878926
284,10909.255533456806,1.0,1481.5633457303047,1090.9255533456806
285,10909.255533456806,1.0,1481.5633457303047,1090.9255533456806
286,10909.255533456806,1.0,1481.5633457303047,1090.9255533456806
287,10926.350975191597,1.0,1481.5633457303047,1092.6350975191597
288,10930.804447373752,1.0,1481.5633457303047,1093.0804447373753
289,10930.804447373752,1.0,1481.5633457303047,1093.0804447373753
290,10930.804447373752,1.0,1481.5633457303047,1093.0804447373753
291,10930.804447373752,1.0,1481.5633457303047,1093.0804447373753
292,10930.804447373752,1.0,1481.5633457303047,1093.0804447373753
293,10930.804447373752,1.0,1481.5633457303047,1093.0804447373753
294,10930.804447373752,1.0,1481.5633457303047,1093.0804447373753
295,10930.804447373752,1.0,1481.5633457303047,1093.0804447373753
296,10930.804447373752,1.0,1481.5633457303047,1093.0804447373753
297,10930.804447373752,1.0,1481.5633457303047,1093.0804447373753
298,10930.804447373752,1.0,1481.5633457303047,1093.0804447373753
299,10930.804447373752,1.0,1481.5633457303047,1093.0804447373753
300,10941.938361564282,1.0,1482.2223972529173,1094.1938361564282
301,10941.938361564282,1.0,1482.2223972529173,1094.1938361564282
302,10941.938361564282,1.0,1482.2223972529173,1094.1938361564282
303,10941.938361564282,1.0,1482.2223972529173,1094.1938361564282
304,10941.938361564282,1.0,1482.2223972529173,1094.1938361564282
305,10941.938361564282,1.0,1482.2223972529173,1094.1938361564282
306,10941.938361564282,1.0,1482.2223972529173,1094.1938361564282
307,10941.938361564282,1.0,1482.2223972529173,1094.1938361564282
308,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
309,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
310,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
311,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
312,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
313,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
314,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
315,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
316,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
317,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
318,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
319,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
320,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
321,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
322,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
323,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
324,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
325,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
326,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
327,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
328,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
329,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
330,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
331,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
332,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
333,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
334,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
335,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
336,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
337,10966.308865150813,1.0,1506.592900839448,1096.6308865150813
338,10969.696493405108,1.0,1509.9805290937425,1096.9696493405108
339,10969.696493405108,1.0,1509.9805290937425,1096.9696493405108
340,10979.788127225642,1.0,1509.9805290937425,1097.9788127225643
341,10979.788127225642,1.0,1509.9805290937425,1097.9788127225643
342,10979.788127225642,1.0,1509.9805290937425,1097.9788127225643
343,10979.788127225642,1.0,1509.9805290937425,1097.9788127225643
344,10979.788127225642,1.0,1509.9805290937425,1097.9788127225643
345,10979.788127225642,1.0,1509.9805290937425,1097.9788127225643
346,10979.788127225642,1.0,1509.9805290937425,1097.9788127225643
347,11006.565239277486,1.0,1509.9805290937425,1100.6565239277486
348,11006.565239277486,1.0,1509.9805290937425,1100.6565239277486
349,11006.565239277486,1.0,1509.9805290937425,1100.6565239277486
350,11006.565239277486,1.0,1509.9805290937425,1100.6565239277486
351,11006.565239277486,1.0,1509.9805290937425,1100.6565239277486
352,11006.565239277486,1.0,1509.9805290937425,1100.6565239277486
353,11006.565239277486,1.0,1509.9805290937425,1100.6565239277486
354,11006.565239277486,1.0,1509.9805290937425,1100.6565239277486
355,11006.565239277486,1.0,1509.9805290937425,1100.6565239277486
356,11006.565239277486,1.0,1509.9805290937425,1100.6565239277486
357,11006.565239277486,1.0,1509.9805290937425,1100.6565239277486
358,11006.565239277486,1.0,1509.9805290937425,1100.6565239277486
359,11006.565239277486,1.0,1509.9805290937425,1100.6565239277486
360,11006.565239277486,1.0,1509.9805290937425,1100.6565239277486
361,11006.565239277486,1.0,1509.9805290937425,1100.6565239277486
362,11006.565239277486,1.0,1509.9805290937425,1100.6565239277486
363,11006.565239277486,1.0,1509.9805290937425,1100.6565239277486
364,11006.565239277486,1.0,1509.9805290937425,1100.6565239277486
365,11006.565239277486,1.0,1509.9805290937425,1100.6565239277486
366,11008.394345778232,1.0,1509.9805290937425,1100.839434577823
367,11008.394345778232,1.0,1509.9805290937425,1100.839434577823
368,11008.394345778232,1.0,1509.9805290937425,1100.839434577823
369,11008.394345778232,1.0,1509.9805290937425,1100.839434577823
370,11008.394345778232,1.0,1509.9805290937425,1100.839434577823
371,11008.394345778232,1.0,1509.9805290937425,1100.839434577823
372,11008.394345778232,1.0,1509.9805290937425,1100.839434577823
373,11015.837585800891,1.0,1509.9805290937425,1101.5837585800891
374,11015.837585800891,1.0,1509.9805290937425,1101.5837585800891
375,11015.837585800891,1.0,1509.9805290937425,1101.5837585800891
376,11015.837585800891,1.0,1509.9805290937425,1101.5837585800891
377,11015.837585800891,1.0,1509.9805290937425,1101.5837585800891
378,11015.837585800891,1.0,1509.9805290937425,1101.5837585800891
379,11015.837585800891,1.0,1509.9805290937425,1101.5837585800891
380,11015.837585800891,1.0,1509.9805290937425,1101.5837585800891
381,11015.837585800891,1.0,1509.9805290937425,1101.5837585800891
382,11015.837585800891,1.0,1509.9805290937425,1101.5837585800891
383,11015.837585800891,1.0,1509.9805290937425,1101.5837585800891
384,11019.18224562407,1.0,1513.3251889169217,1101.918224562407
385,11019.18224562407,1.0,1513.3251889169217,1101.918224562407
386,11019.18224562407,1.0,1513.3251889169217,1101.918224562407
387,11019.18224562407,1.0,1513.3251889169217,1101.918224562407
388,11019.18224562407,1.0,1513.3251889169217,1101.918224562407
389,11019.18224562407,1.0,1513.3251889169217,1101.918224562407
390,11019.18224562407,1.0,1513.3251889169217,1101.918224562407
391,11019.18224562407,1.0,1513.3251889169217,1101.918224562407
392,11019.18224562407,1.0,1513.3251889169217,1101.918224562407
393,11019.18224562407,1.0,1513.3251889169217,1101.918224562407
394,11043.72373284698,1.0,1537.8666761398315,1104.372373284698
395,11043.72373284698,1.0,1537.8666761398315,1104.372373284698
396,11043.72373284698,1.0,1537.8666761398315,1104.372373284698
397,11043.72373284698,1.0,1537.8666761398315,1104.372373284698
398,11043.72373284698,1.0,1537.8666761398315,1104.372373284698
399,11043.72373284698,1.0,1537.8666761398315,1104.372373284698
400,11043.72373284698,1.0,1537.8666761398315,1104.372373284698
401,11043.72373284698,1.0,1537.8666761398315,1104.372373284698
402,11043.72373284698,1.0,1537.8666761398315,1104.372373284698
403,11043.72373284698,1.0,1537.8666761398315,1104.372373284698
404,11044.195730881398,1.0,1537.8666761398315,1104.4195730881397
405,11044.195730881398,1.0,1537.8666761398315,1104.4195730881397
406,11044.195730881398,1.0,1537.8666761398315,1104.4195730881397
407,11044.195730881398,1.0,1537.8666761398315,1104.4195730881397
408,11044.195730881398,1.0,1537.8666761398315,1104.4195730881397
409,11044.195730881398,1.0,1537.8666761398315,1104.4195730881397
410,11044.195730881398,1.0,1537.8666761398315,1104.4195730881397
411,11044.195730881398,1.0,1537.8666761398315,1104.4195730881397
412,11044.195730881398,1.0,1537.8666761398315,1104.4195730881397
413,11069.830480752891,1.0,1537.8666761398315,1106.9830480752892
414,11069.830480752891,1.0,1537.8666761398315,1106.9830480752892
415,11069.830480752891,1.0,1537.8666761398315,1106.9830480752892
416,11069.830480752891,1.0,1537.8666761398315,1106.9830480752892
417,11069.830480752891,1.0,1537.8666761398315,1106.9830480752892
418,11069.830480752891,1.0,1537.8666761398315,1106.9830480752892
419,11069.830480752891,1.0,1537.8666761398315,1106.9830480752892
420,11069.830480752891,1.0,1537.8666761398315,1106.9830480752892
421,11071.421000818915,1.0,1537.8666761398315,1107.1421000818914
422,11071.421000818915,1.0,1537.8666761398315,1107.1421000818914
423,11071.421000818915,1.0,1537.8666761398315,1107.1421000818914
424,11071.421000818915,1.0,1537.8666761398315,1107.1421000818914
425,11071.421000818915,1.0,1537.8666761398315,1107.1421000818914
426,11071.421000818915,1.0,1537.8666761398315,1107.1421000818914
427,11071.421000818915,1.0,1537.8666761398315,1107.1421000818914
428,11071.421000818915,1.0,1537.8666761398315,1107.1421000818914
429,11071.421000818915,1.0,1537.8666761398315,1107.1421000818914
430,11071.421000818915,1.0,1537.8666761398315,1107.1421000818914
431,11071.421000818915,1.0,1537.8666761398315,1107.1421000818914
432,11071.421000818915,1.0,1537.8666761398315,1107.1421000818914
433,11071.421000818915,1.0,1537.8666761398315,1107.1421000818914
434,11071.421000818915,1.0,1537.8666761398315,1107.1421000818914
435,11077.857086549706,1.0,1537.8666761398315,1107.7857086549707
436,11077.857086549706,1.0,1537.8666761398315,1107.7857086549707
437,11077.857086549706,1.0,1537.8666761398315,1107.7857086549707
438,11077.857086549706,1.0,1537.8666761398315,1107.7857086549707
439,11077.857086549706,1.0,1537.8666761398315,1107.7857086549707
440,11077.857086549706,1.0,1537.8666761398315,1107.7857086549707
441,11077.857086549706,1.0,1537.8666761398315,1107.7857086549707
442,11077.857086549706,1.0,1537.8666761398315,1107.7857086549707
443,11077.857086549706,1.0,1537.8666761398315,1107.7857086549707
