Iteration,QD-Score,Coverage,Maximum,Average
315,1692133.1557831846,0.4172,9690.89494960308,1622.3711944229958
316,1692736.5081549964,0.4172,9690.89494960308,1622.9496722483186
317,1693325.6682460152,0.4172,9690.89494960308,1623.514542901261
318,1694181.7799002135,0.4172,9690.89494960308,1624.3353594441164
319,1695264.059979614,0.4172,9690.89494960308,1625.3730201146827
320,1695911.6180062736,0.4172,9690.89494960308,1625.9938811181914
321,1697179.0191874232,0.4172,9690.89494960308,1627.209030860425
322,1701823.2466650452,0.4172,9690.89494960308,1631.6617897076176
323,1703110.331934675,0.4172,9690.89494960308,1632.8958120179052
324,1705503.9269245232,0.4172,9690.89494960308,1635.1907257186224
325,1705811.916724905,0.4172,9690.89494960308,1635.486017952929
326,1706471.5070104564,0.4172,9690.89494960308,1636.1184151586351
327,1706943.6819593157,0.4172,9690.89494960308,1636.5711236426805
328,1708404.8493710125,0.4172,9690.89494960308,1637.9720511706735
329,1710524.2172718372,0.4172,9690.89494960308,1640.0040434054047
330,1714612.269648775,0.4172,9690.89494960308,1643.9235567102348
331,1715903.6464091504,0.4172,9690.89494960308,1645.1616935849956
332,1715994.538229128,0.4172,9690.89494960308,1645.2488381870835
333,1721255.6168299639,0.4172,9690.89494960308,1650.293017094884
334,1723596.4956529103,0.4172,9690.89494960308,1652.537387970192
335,1726180.0114626132,0.4172,9690.89494960308,1655.0143925816042
336,1727808.7484569275,0.4172,9690.89494960308,1656.5759812626343
337,1731361.6347933733,0.4172,9690.89494960308,1659.9823919399553
338,1731361.6347933733,0.4172,9690.89494960308,1659.9823919399553
339,1731361.6347933733,0.4172,9690.89494960308,1659.9823919399553
340,1731361.6347933733,0.4172,9690.89494960308,1659.9823919399553
341,1731361.6347933733,0.4172,9690.89494960308,1659.9823919399553
342,1731361.6347933733,0.4172,9690.89494960308,1659.9823919399553
343,1732375.2470563375,0.4172,9690.89494960308,1660.9542157778883
344,1743041.3535239184,0.4172,9690.89494960308,1671.1805882300273
345,1745537.8241111482,0.4172,9690.89494960308,1673.5741362522995
346,1749218.4509191,0.4172,9690.89494960308,1677.1030210154363
347,1753210.9223500933,0.4172,9690.89494960308,1680.9308939118823
348,1761601.6874342884,0.4172,9690.89494960308,1688.9757310012353
349,1764173.7835770336,0.4172,9690.89494960308,1691.4417867469163
350,1765165.2010450808,0.4172,9690.89494960308,1692.3923308198282
351,1765907.758918926,0.4172,9690.89494960308,1693.1042750900535
352,1766010.126863834,0.4172,9690.89494960308,1693.2024226882397
353,1766590.1597450462,0.4172,9690.89494960308,1693.7585424209456
354,1775738.1330780473,0.4172,9690.89494960308,1702.5293701611192
355,1777810.5613060202,0.4172,9690.89494960308,1704.5163579156474
356,1777810.5613060202,0.4172,9690.89494960308,1704.5163579156474
357,1780027.9733428443,0.4172,9690.89494960308,1706.6423521983168
358,1781868.0029791319,0.4172,9690.89494960308,1708.4065225111524
359,1784235.3360425914,0.4172,9690.89494960308,1710.676256991938
360,1784395.229005357,0.4172,9690.89494960308,1710.8295580108888
361,1784557.0478148186,0.4172,9690.89494960308,1710.9847054792124
362,1784557.0478148186,0.4172,9690.89494960308,1710.9847054792124
363,1784557.0478148186,0.4172,9690.89494960308,1710.9847054792124
364,1784632.3248138868,0.4172,9690.89494960308,1711.0568790161906
365,1784632.3248138868,0.4172,9690.89494960308,1711.0568790161906
366,1786847.8286820615,0.4172,9690.89494960308,1713.1810437987167
367,1788122.0149189557,0.4172,9690.89494960308,1714.402698867647
368,1788621.110228726,0.4172,9690.89494960308,1714.8812178607152
369,1789226.3784714546,0.4172,9690.89494960308,1715.4615325709058
370,1789932.5295893636,0.4172,9690.89494960308,1716.1385710348645
371,1790660.7118815747,0.4172,9690.89494960308,1716.836732388854
372,1791263.5874076572,0.4172,9690.89494960308,1717.4147530274756
373,1791755.547756442,0.4172,9690.89494960308,1717.8864312142302
374,1792513.4240610804,0.4172,9690.89494960308,1718.6130623787924
375,1793167.5470280375,0.4172,9690.89494960308,1719.2402176683006
376,1793632.4340328183,0.4172,9690.89494960308,1719.685938670008
377,1794054.3650230016,0.4172,9690.89494960308,1720.0904746145748
378,1794692.0655069794,0.4172,9690.89494960308,1720.7018844745728
379,1795555.9658431972,0.4172,9690.89494960308,1721.5301685936695
380,1795820.8069779838,0.4172,9690.89494960308,1721.7840910623047
381,1796237.9855608668,0.4172,9690.89494960308,1722.184070528156
382,1796993.976208445,0.4172,9690.89494960308,1722.9088937760737
383,1797707.8954852785,0.4172,9690.89494960308,1723.593380139289
384,1797707.8954852785,0.4172,9690.89494960308,1723.593380139289
385,1797941.8191399777,0.4172,9690.89494960308,1723.8176597698732
386,1797998.9871638024,0.4172,9690.89494960308,1723.8724709144797
387,1798079.5424718105,0.4172,9690.89494960308,1723.9497051503456
388,1798228.3318076811,0.4172,9690.89494960308,1724.0923603141716
389,1798449.7011112175,0.4172,9690.89494960308,1724.304603174705
390,1799309.0943101486,0.4172,9690.89494960308,1725.1285659732969
391,1799910.0463288506,0.4172,9690.89494960308,1725.7047424054176
392,1800402.4938723166,0.4172,9690.89494960308,1726.1768877011664
393,1801072.7407537538,0.4172,9690.89494960308,1726.8195021608378
394,1801563.068527015,0.4172,9690.89494960308,1727.2896150786337
395,1801960.1028036077,0.4172,9690.89494960308,1727.6702807321262
396,1802260.373348685,0.4172,9690.89494960308,1727.9581719546356
397,1802461.6813358027,0.4172,9690.89494960308,1728.1511805712394
398,1802777.8231894213,0.4172,9690.89494960308,1728.454288772216
399,1803330.9523176032,0.4172,9690.89494960308,1728.9846139190827
400,1803562.0930360514,0.4172,9690.89494960308,1729.2062253461663
401,1803742.169067331,0.4172,9690.89494960308,1729.3788773416404
402,1804361.8375418026,0.4172,9690.89494960308,1729.97299860192
403,1805033.1926024158,0.4172,9690.89494960308,1730.6166755536105
404,1805418.0497181613,0.4172,9690.89494960308,1730.9856660768564
405,1805763.1863563617,0.4172,9690.89494960308,1731.3165736877868
406,1806120.9474674661,0.4172,9690.89494960308,1731.659585299584
407,1806514.2897951086,0.4172,9690.89494960308,1732.0367112129518
408,1806645.0977369507,0.4172,9690.89494960308,1732.1621263058012
409,1807087.8666915258,0.4172,9690.89494960308,1732.586641123227
410,1807625.3004253826,0.4172,9690.89494960308,1733.1019179533869
411,1807711.4177734337,0.4172,9690.89494960308,1733.1844849217964
412,1808109.318753966,0.4172,9690.89494960308,1733.5659815474266
413,1808742.190532454,0.4172,9690.89494960308,1734.1727617760826
414,1808875.375031229,0.4172,9690.89494960308,1734.3004554470078
415,1809385.5097461068,0.4172,9690.89494960308,1734.7895587210996
416,1809445.1429913843,0.4172,9690.89494960308,1734.8467334529091
417,1809601.1747231327,0.4172,9690.89494960308,1734.9963324286987
418,1810265.632395085,0.4172,9690.89494960308,1735.633396351951
419,1810440.5189929686,0.4172,9690.89494960308,1735.801072859989
420,1810717.1422467313,0.4172,9690.89494960308,1736.0662917034815
421,1811139.0988164507,0.4172,9690.89494960308,1736.4708521730113
422,1811408.3970426403,0.4172,9690.89494960308,1736.7290479795208
423,1811680.2080615722,0.4172,9690.89494960308,1736.9896529832906
424,1811689.3257568679,0.4172,9690.89494960308,1736.9983947812732
425,1811795.932034143,0.4172,9690.89494960308,1737.1006059771266
426,1812198.2075394236,0.4172,9690.89494960308,1737.486296777971
427,1812217.0093700492,0.4172,9690.89494960308,1737.504323461217
428,1812318.5188615883,0.4172,9690.89494960308,1737.6016479976877
429,1812400.6880724754,0.4172,9690.89494960308,1737.6804295996888
430,1813161.734625634,0.4172,9690.89494960308,1738.4101003122091
431,1816192.3759136524,0.4172,9690.89494960308,1741.315796657385
