Iteration,QD-Score,Coverage,Maximum,Average
207,502083.2360841957,0.146,6952.4162683317545,343.8926274549286
208,508080.0243794433,0.1467,6952.4162683317545,346.33948492122926
209,517284.73606886115,0.1467,6952.4162683317545,352.6139986836136
210,517975.87465477025,0.1467,6952.4162683317545,353.08512246405604
211,518215.67152248975,0.1468,6952.4162683317545,353.007950628399
212,525391.5936049856,0.1468,6952.4162683317545,357.8961809298267
213,526034.6333555696,0.1468,6952.4162683317545,358.33421890706376
214,526572.2146316376,0.1469,6952.4162683317545,358.4562386872958
215,534408.5289505591,0.1469,6952.4162683317545,363.79069363550656
216,542096.1235124784,0.1472,6952.4162683317545,368.2718230383685
217,543822.9456529003,0.1472,6952.4162683317545,369.4449359055029
218,549577.4169344465,0.1472,6952.4162683317545,373.3542234609012
219,564617.2546714216,0.1472,6952.4162683317545,383.5715045322158
220,566282.3114061026,0.1472,6952.4162683317545,384.70265720523275
221,569291.2287745086,0.1472,6952.4162683317545,386.74675867833463
222,576575.3347369112,0.1472,6952.4162683317545,391.6952002288799
223,576896.87568805,0.1472,6952.4162683317545,391.91363837503394
224,590608.0731602095,0.1478,6952.4162683317545,399.59950822747595
225,599663.3788813631,0.1481,6952.4162683317545,404.90437466668675
226,604736.8116417218,0.1482,6952.4162683317545,408.0545287730916
227,606282.6843835188,0.1484,6952.4162683317545,408.54628327730376
228,611988.7284627974,0.1484,6952.4162683317545,412.3913264574106
229,621597.0890665314,0.149,6952.4162683317545,417.1792544070681
230,621880.1653262303,0.149,6952.4162683317545,417.3692384739801
231,623678.5127135251,0.149,6952.4162683317545,418.57618302921145
232,629221.6265531097,0.1494,6952.4162683317545,421.1657473581725
233,623703.4710165126,0.1505,6952.4162683317545,414.420910974427
234,640409.156655498,0.1511,6952.4162683317545,423.83134126770216
235,640662.8265201946,0.1511,6952.4162683317545,423.999223375377
236,652214.460531206,0.1518,6952.4162683317545,429.65379481634125
237,656284.0237013547,0.1522,6952.4162683317545,431.19843869997027
238,661988.1783443416,0.1523,6952.4162683317545,434.66065551171476
239,677497.0183016696,0.1537,6952.4162683317545,440.7918141194988
240,679403.3931964574,0.1537,6952.4162683317545,442.03213610699896
241,701584.2725500923,0.1555,6952.4162683317545,451.17959649523624
242,705014.0842736168,0.1556,6955.941239964373,453.0938844946123
243,708944.4910755872,0.1563,6963.725836529955,453.57932890312685
244,709968.2712344654,0.1564,6963.725836529955,453.9439074389165
245,720032.7648685715,0.1568,6963.725836529955,459.20456943148696
246,725875.8945933772,0.1569,6963.725836529955,462.6360067516745
247,732986.4668882771,0.157,6963.725836529955,466.8703610753357
248,737875.4466293802,0.157,6963.725836529955,469.9843609104333
249,740050.3175260241,0.157,6963.725836529955,471.36962899746754
250,743158.4911187442,0.1572,6963.725836529955,472.7471317549264
251,751243.0493742431,0.1577,6963.725836529955,476.37479351569
252,755078.6604301549,0.1579,6963.725836529955,478.2005449209341
253,761132.9028349405,0.1579,6963.725836529955,482.03477063644107
254,763820.7656378137,0.158,6963.725836529955,483.4308643277302
255,774654.3191334277,0.1588,6963.725836529955,487.8175813182794
256,776630.3661527005,0.1588,7001.013753452499,489.06194342109603
257,776860.3319086736,0.1588,7027.504894093326,489.20675812888766
258,781215.8582433353,0.159,7082.072579684966,491.33072845492785
259,791810.0176654173,0.1594,7082.072579684966,496.7440512330096
260,793313.8613721022,0.1595,7082.072579684966,497.37546167529916
261,794600.3535890211,0.1595,7082.072579684966,498.1820398677248
262,801738.5582997364,0.1607,7082.072579684966,498.9038943993381
263,804880.4292174109,0.1607,7158.405892281858,500.85901009173045
264,805705.2242911975,0.1607,7228.602196716092,501.37226153777067
265,822372.447357634,0.1615,7332.164715813653,509.2089457322811
266,825949.353757106,0.1615,7351.762859021358,511.4237484564124
267,826009.2985190824,0.1619,7353.781186910758,510.19721959177417
268,829813.4392695418,0.1621,7388.566856396425,511.9145214494397
269,832220.8783407776,0.1627,7388.566856396425,511.5063788203919
270,846411.7866904686,0.1638,7422.749592660618,516.7349125094436
